job_id,title,job_domain,company_name,company_url,city,work_mode,employment_type,salary_min,salary_max,is_negotiable,benefits,skills_raw,skills_standardized,experience_min_years,experience_max_years,experience_level,posted_date,deadline_date,source,industry
364,fullstack developer,Fullstack,CÔNG TY TNHH UNITED STATES NATIONAL COUNCIL,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-united-states-national-council.35A9D248.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,3,Middle,2025-11-08 00:00:00,2025-01-09 00:00:00,CareViet,['IT/Software']
365,business analyst,BA/PM/PO,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,20000000,40000000,0,[],[],[],2,2,Middle,2025-11-08 00:00:00,2025-11-09 00:00:00,CareViet,['Consulting']
366,qa engineer,QA/Testing,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,12000000,25000000,0,[],['sql'],['sql'],2,2,Middle,2025-11-08 00:00:00,2025-09-09 00:00:00,CareViet,['IT/Software']
367,security engineer,Security,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-asean.35A95F80.html,Hà Nội,,Full-time,0,0,1,['Đào tạo'],[],[],5,10,Senior,2025-11-08 00:00:00,31/08/2025,CareViet,['IT/Software']
368,báo cáo power bi,Other,Công ty Cổ Phần Chuỗi Nhà Hàng SVN,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chuoi-nha-hang-svn.35A8364E.html,Hà Nội,,Full-time,15000000,18000000,0,[],[],[],2,3,Middle,2025-11-08 00:00:00,15/09/2025,CareViet,['Other']
369,it quality control 6 month contract,Other,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thoi-trang-va-my-pham-au-chau.35A7E3EE.html,Hồ Chí Minh,,Other,0,0,1,[],['go'],['go'],3,5,Middle,2025-11-08 00:00:00,2025-10-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
372,network engineer,Other,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-thanh-toan-viet-nam-vnpay.35A794AD.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,3,Middle,2025-11-08 00:00:00,2025-11-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
381,it làm việc tại đức hòa,Other,Công Ty Cổ Phần Dây Cáp Điện DAPHACO,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-day-cap-dien-daphaco.35A84A74.html,Long An,,Full-time,0,0,1,[],[],[],3,5,Middle,18/08/2025,2025-10-09 00:00:00,CareViet,['IT/Software']
382,data service,Other,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thoi-trang-va-my-pham-au-chau.35A7E3EE.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'sql']","['python', 'sql']",5,10,Senior,17/08/2025,18/09/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
384,data analyst,Other,Công Ty TNHH CJ Vina Agri,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cj-vina-agri.35A79946.html,Long An,On-site,Full-time,0,0,1,[],[],[],4,5,Senior,17/08/2025,15/09/2025,CareViet,['Consulting']
385,sales b2b,Other,Công ty TNHH Công nghệ và Giải pháp CMC,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-va-giai-phap-cmc.35A5041F.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],0,0,Intern,17/08/2025,15/09/2025,CareViet,['Sales/Marketing']
386,it biết sử dụng phần mềm erp,Other,Công Ty TNHH Sản Xuất Thương Mại Lợi Hào Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-san-xuat-thuong-mai-loi-hao-viet-nam.35A85DF5.html,Bình Dương,On-site,Full-time,10000000,20000000,0,[],[],[],2,3,Middle,17/08/2025,15/09/2025,CareViet,['IT/Software']
387,pháp chế,Other,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,35000000,50000000,0,[],[],[],10,20,Lead/Manager,17/08/2025,15/09/2025,CareViet,['Other']
388,blockchain,Other,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,60000000,100000000,0,[],[],[],5,12,Senior,17/08/2025,15/09/2025,CareViet,['Other']
389,security engineer,Security,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-asean.35A95F80.html,Hà Nội,,Full-time,0,0,1,[],[],[],3,3,Middle,17/08/2025,15/09/2025,CareViet,['IT/Software']
390,triển khai hệ thống,Other,CÔNG TY CỔ PHẦN HỢP TÁC ĐẦU TƯ & CÔNG NGHỆ TECHCOOP,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-hop-tac-dau-tu-cong-nghe-techcoop.35A9F55B.html,Hồ Chí Minh,,Full-time,10000000,15000000,0,[],[],[],1,3,Junior,17/08/2025,15/09/2025,CareViet,['Other']
391,ai engineer,AI/ML,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,0,0,1,[],[],[],10,20,Lead/Manager,17/08/2025,15/09/2025,CareViet,['IT/Software']
392,trợ lý công nghê số,Other,Công ty TNHH MTV Sen Vàng Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-sen-vang-viet-nam.35A8D1C3.html,Hồ Chí Minh,On-site,Full-time,0,0,1,[],[],[],2,3,Middle,17/08/2025,15/09/2025,CareViet,['Other']
393,software developer chuyên backend,Backend,BỆNH VIỆN ĐA KHOA PHƯƠNG ĐÔNG,https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-phuong-dong.35A8D9F6.html,Hà Nội,,Full-time,15000000,25000000,0,[],['sql'],['sql'],3,5,Middle,17/08/2025,15/09/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
395,security engineer,Security,FE CREDIT,https://careerviet.vn/vi/nha-tuyen-dung/fe-credit.35A637C6.html,Hồ Chí Minh,,Full-time,26000000,54600000,0,['Đào tạo'],[],[],3,7,Middle,17/08/2025,15/09/2025,CareViet,['IT/Software']
396,hệ thống tài chính,Other,Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-dau-tu-dia-oc-no-va.35A9CCE9.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],[],[],5,8,Senior,17/08/2025,15/09/2025,CareViet,['Other']
397,chính cv cao cấp xây dựng mô hình rủi ro,Other,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank.35A6CA10.html,Hà Nội,,Full-time,0,0,1,[],[],[],2,4,Middle,17/08/2025,15/09/2025,CareViet,['Other']
398,business development,Other,CÔNG TY TNHH CARTRACK VIETNAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cartrack-vietnam.35A9D18B.html,Hồ Chí Minh,,Full-time,30000000,40000000,0,[],[],[],5,10,Senior,2025-07-08 00:00:00,31/08/2025,CareViet,['Sales/Marketing']
399,digital marketing,Other,CÔNG TY CP TM DV AN SƯƠNG,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-tm-dv-an-suong.35A88702.html,Hồ Chí Minh,Hybrid,Full-time,0,0,1,[],[],[],2,20,Middle,17/08/2025,31/12/2025,CareViet,['IT/Software']
400,cao cấp hệ thống tài chính,Other,Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-dau-tu-dia-oc-no-va.35A9CCE9.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],3,5,Middle,2025-10-08 00:00:00,30/09/2025,CareViet,['Other']
401,manual tester,QA/Testing,Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-cong-nghe-giao-duc-truong-hoc-truc-tuyen-onschool.35A8E14A.html,Hà Nội,,Full-time,12000000,15000000,0,[],[],[],1,3,Junior,16/08/2025,31/08/2025,CareViet,['Other']
402,system administrator,Other,CTy TNHH Phần Mềm Nhân Hòa,https://careerviet.vn/vi/nha-tuyen-dung/cty-tnhh-phan-mem-nhan-hoa.35A6A236.html,Hà Nội,,Full-time,15000000,25000000,0,"['Đào tạo', 'Cơ hội thăng tiến', 'Thưởng']",['go'],['go'],2,5,Middle,16/08/2025,16/09/2025,CareViet,['IT Support']
403,business analyst,BA/PM/PO,BỆNH VIỆN ĐA KHOA PHƯƠNG ĐÔNG,https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-phuong-dong.35A8D9F6.html,Hà Nội,,Full-time,10000000,25000000,0,[],[],[],2,3,Middle,16/08/2025,17/09/2025,CareViet,['Consulting']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
405,it support open for,Other,"IDOCEAN Co.,ltd",https://careerviet.vn/vi/nha-tuyen-dung/idocean-co-ltd.35A7DE22.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],[],[],0,0,Intern,16/08/2025,30/09/2025,CareViet,['IT/Software']
406,lập trình front end,Other,Công ty TNHH ADC,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-adc.35A506D1.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['java', 'javascript', 'html', 'css']","['java', 'javascript', 'html', 'css']",1,1,Junior,16/08/2025,15/09/2025,CareViet,['Other']
407,it làm việc tại hoà khánh tây đức hoà,Other,Công ty cổ phần Nafoods Miền Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-nafoods-group.35A83231.html,Long An,,Full-time,8000000,12000000,0,[],[],[],1,2,Junior,16/08/2025,14/09/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
411,ui ux,Other,Tập Đoàn Tân Á Đại Thành,https://careerviet.vn/vi/nha-tuyen-dung/tap-doan-tan-a-dai-thanh.35A78A0B.html,Hà Nội,,Full-time,0,0,1,[],"['html', 'css']","['html', 'css']",2,2,Middle,16/08/2025,14/09/2025,CareViet,['Other']
412,business analyst,BA/PM/PO,Tập Đoàn Tân Á Đại Thành,https://careerviet.vn/vi/nha-tuyen-dung/tap-doan-tan-a-dai-thanh.35A78A0B.html,Hà Nội,,Full-time,0,0,1,[],[],[],2,5,Middle,16/08/2025,14/09/2025,CareViet,['Consulting']
413,devops engineer,DevOps,Công ty TNHH Viettel - CHT,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-viettel-cht.35A87FE7.html,Hà Nội,,Full-time,0,0,1,[],[],[],3,3,Middle,16/08/2025,14/09/2025,CareViet,['IT/Software']
414,hệ thống system owner,Other,Công ty TNHH Viettel - CHT,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-viettel-cht.35A87FE7.html,Hà Nội,,Full-time,0,0,1,['Đào tạo'],[],[],2,2,Middle,16/08/2025,14/09/2025,CareViet,['Other']
415,cloud system engineer genesys,Cloud,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'java', 'go']","['python', 'java', 'go']",2,3,Middle,16/08/2025,14/09/2025,CareViet,['IT/Software']
416,product owner,BA/PM/PO,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hà Nội,,Full-time,0,0,1,[],[],[],2,3,Middle,16/08/2025,14/09/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
418,it,Other,CÔNG TY TNHH THƯƠNG MẠI TỔNG HỢP TUẤN VIỆT,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-tong-hop-tuan-viet.35A8C55B.html,Đà Nẵng,,Full-time,10000000,15000000,0,[],[],[],1,2,Junior,16/08/2025,14/09/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
420,business analyst,BA/PM/PO,Tập Đoàn Tân Á Đại Thành,https://careerviet.vn/vi/nha-tuyen-dung/tap-doan-tan-a-dai-thanh.35A78A0B.html,Hà Nội,,Full-time,0,0,1,[],[],[],2,5,Middle,16/08/2025,14/09/2025,CareViet,['Consulting']
421,lập trinh frontend,Frontend,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,20000000,40000000,0,[],"['java', 'javascript', 'html', 'css', 'react', 'angular']","['java', 'javascript', 'html', 'css', 'react', 'angular']",1,3,Junior,16/08/2025,14/09/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
423,hỗ trợ triển khai chuyển đổi số,Other,CÔNG TY CỔ PHẦN HỢP TÁC ĐẦU TƯ & CÔNG NGHỆ TECHCOOP,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-hop-tac-dau-tu-cong-nghe-techcoop.35A9F55B.html,Hồ Chí Minh,,Full-time,10000000,15000000,0,[],[],[],1,3,Junior,16/08/2025,14/09/2025,CareViet,['Other']
424,lập trình mobile app,Mobile,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,20000000,40000000,0,['Đào tạo'],"['java', 'javascript', 'sql', 'react']","['java', 'javascript', 'sql', 'react']",2,2,Middle,16/08/2025,14/09/2025,CareViet,['Other']
425,flutter developer,Mobile,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,20000000,40000000,0,[],[],[],3,3,Middle,16/08/2025,14/09/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
428,business analyst,BA/PM/PO,NHÀ SÁCH TIẾN THỌ,https://careerviet.vn/vi/nha-tuyen-dung/nha-sach-tien-tho.35A9442C.html,Hà Nội,,Full-time,25000000,25000000,0,['Đào tạo'],[],[],2,2,Middle,16/08/2025,31/08/2025,CareViet,['Consulting']
429,hỗ trợ công nghệ thông tin,Other,EuP Group,https://careerviet.vn/vi/nha-tuyen-dung/eup-group.35A6AAF0.html,Hà Nội,Remote,Full-time,10000000,15000000,0,"['Đào tạo', 'Chăm sóc sức khỏe', 'Phụ cấp', 'Work from home', 'Thưởng']",[],[],1,1,Junior,16/08/2025,26/08/2025,CareViet,['Other']
430,hỗ trợ công nghệ thông tin,Other,EuP Group,https://careerviet.vn/vi/nha-tuyen-dung/eup-group.35A6AAF0.html,Hà Nội,On-site,Full-time,14000000,20000000,0,"['Chăm sóc sức khỏe', 'Đào tạo', 'Phụ cấp', 'Thưởng']",[],[],2,2,Middle,16/08/2025,26/08/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
432,it technician night shift,Other,Wanek Furniture,https://careerviet.vn/vi/nha-tuyen-dung/wanek-furniture.35A5892F.html,Bình Dương,,Full-time,0,0,1,[],[],[],2,4,Middle,16/08/2025,31/08/2025,CareViet,['IT/Software']
433,trợ lý ban lãnh đạo công nghệ thông tin,Other,CÔNG TY CỔ PHẦN THỊNH CƯỜNG,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thinh-cuong.35A99205.html,Hà Nội,,Full-time,25000000,35000000,0,[],[],[],5,5,Senior,16/08/2025,2025-01-09 00:00:00,CareViet,['Other']
434,front end developer angular df 3k024,Other,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-thuong-mai-co-phan-hang-hai-viet-nam-msb.35A863DC.html,Hà Nội,,Full-time,0,0,1,[],[],[],4,5,Senior,16/08/2025,2025-09-09 00:00:00,CareViet,['IT/Software']
435,devops engineer,DevOps,Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-cong-nghe-giao-duc-truong-hoc-truc-tuyen-onschool.35A8E14A.html,Hà Nội,,Full-time,20000000,25000000,0,[],['sql'],['sql'],2,4,Middle,15/08/2025,15/09/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
437,frontend developer,Frontend,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-asean.35A95F80.html,Hà Nội,,Full-time,0,0,1,[],['angular'],['angular'],2,2,Middle,15/08/2025,31/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
439,java developer,Other,Hệ thống Y tế Thu Cúc,https://careerviet.vn/vi/nha-tuyen-dung/he-thong-y-te-thu-cuc.35A70D0B.html,Hà Nội,,Full-time,0,0,1,[],"['java', 'javascript', 'sql', 'html', 'css', 'go']","['java', 'javascript', 'sql', 'html', 'css', 'go']",2,3,Middle,15/08/2025,2025-10-10 00:00:00,CareViet,['IT/Software']
440,it,Other,Action Composites Hightech Industries,https://careerviet.vn/vi/nha-tuyen-dung/action-composites-hightech-industries.35A80113.html,Đồng Nai,,Full-time,0,0,1,['Đào tạo'],"['sql', 'go']","['sql', 'go']",5,7,Senior,15/08/2025,2025-03-09 00:00:00,CareViet,['IT/Software']
441,business analyst,BA/PM/PO,Công Ty CP Dược Phẩm Pharmacity,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-duoc-pham-pharmacity.35A7E5C8.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],[],[],3,5,Middle,15/08/2025,14/09/2025,CareViet,['Consulting']
442,qa engineer,QA/Testing,Công ty Cố phần giải pháp công nghệ ITE,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-cong-nghe-ite.35A8B923.html,Hà Nội,,Full-time,15000000,20000000,0,[],[],[],1,1,Junior,15/08/2025,2025-06-09 00:00:00,CareViet,['IT/Software']
443,business oprations call center,Other,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],1,2,Junior,15/08/2025,15/09/2025,CareViet,['Other']
444,fullstack developer,Fullstack,CÔNG TY CỔ PHẦN CASPER VIỆT NAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-casper-viet-nam.35A8BBB4.html,Hà Nội,,Full-time,28000000,35000000,0,[],"['sql', 'nodejs', 'react', 'angular']","['sql', 'nodejs', 'react', 'angular']",2,4,Middle,15/08/2025,15/09/2025,CareViet,['IT/Software']
445,product owner,BA/PM/PO,Công Ty CP Dược Phẩm Pharmacity,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-duoc-pham-pharmacity.35A7E5C8.html,Hồ Chí Minh,,Full-time,0,0,1,['Cơ hội thăng tiến'],[],[],3,5,Middle,15/08/2025,15/09/2025,CareViet,['Other']
446,it helpdesk,Other,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-thanh-toan-viet-nam-vnpay.35A794AD.html,Hà Nội,,Full-time,0,0,1,[],[],[],1,1,Junior,15/08/2025,14/09/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
451,it application,Other,Wipro Consumer Care Vietnam,https://careerviet.vn/vi/nha-tuyen-dung/wipro-consumer-care-vietnam.35A70D6E.html,Hồ Chí Minh,,Full-time,0,0,1,[],['sql'],['sql'],2,5,Middle,15/08/2025,30/08/2025,CareViet,['IT/Software']
452,kinh doanh phần mềm,Other,LacViet Computing Corporation,https://careerviet.vn/vi/nha-tuyen-dung/lacviet-computing-corporation.35A4F752.html,Hồ Chí Minh,Hybrid,Full-time,0,0,1,"['Bảo hiểm', 'Đào tạo', 'Thưởng']",[],[],1,2,Junior,15/08/2025,30/09/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
454,quản lý công nghệ thông tin,Other,EuP Group,https://careerviet.vn/vi/nha-tuyen-dung/eup-group.35A6AAF0.html,Hà Nội,,Full-time,15000000,18000000,0,[],[],[],1,1,Junior,15/08/2025,13/09/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
457,ai bi,Other,EuP Group,https://careerviet.vn/vi/nha-tuyen-dung/eup-group.35A6AAF0.html,Hà Nội,,Full-time,15000000,25000000,0,['Đào tạo'],[],[],1,1,Junior,15/08/2025,13/09/2025,CareViet,['Other']
458,system administrator,Other,Công ty Cổ phần đầu tư phát triển máy Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-phat-trien-may-viet-nam.35A999B0.html,Hà Nội,,Full-time,13000000,20000000,0,['Đào tạo'],[],[],4,4,Senior,15/08/2025,13/09/2025,CareViet,['IT Support']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
463,quản lý rui ro pt công nghệ thông tin,Other,Ngân Hàng Thương Mại Cổ Phần Nam Á (Nam A Bank),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-thuong-mai-co-phan-nam-a-nam-a-bank.35A9D406.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],5,10,Senior,15/08/2025,13/09/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
465,kinh doanh giải pháp phần mềm,Other,EuP Group,https://careerviet.vn/vi/nha-tuyen-dung/eup-group.35A6AAF0.html,Hà Nội,Hybrid,Full-time,10000000,15000000,0,[],[],[],1,1,Junior,15/08/2025,13/09/2025,CareViet,['Other']
466,data analyst,Other,Công ty Cổ phần CANIFA,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-canifa.35A66CA5.html,Hà Nội,,Full-time,15000000,25000000,0,['Đào tạo'],[],[],2,5,Middle,15/08/2025,13/09/2025,CareViet,['Consulting']
467,phát triển và tích hợp hệ thống developer,Other,Bệnh viện Đa khoa Hà Nội,https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-ha-noi.35A9745D.html,Hà Nội,,Full-time,15000000,30000000,0,[],[],[],2,2,Middle,15/08/2025,25/08/2025,CareViet,['IT/Software']
468,devops engineer,DevOps,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'go']","['python', 'go']",3,4,Middle,15/08/2025,25/08/2025,CareViet,['IT/Software']
469,qa engineer,QA/Testing,CÔNG TY CỔ PHẦN CITICS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-citics.35A86F6F.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,3,Middle,15/08/2025,15/08/2025,CareViet,['IT/Software']
470,devops engineer,DevOps,CÔNG TY TNHH GIẢI PHÁP VẬN HÀNH DOANH NGHIỆP OPERDO,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-fdi-finance.35A9C6E2.html,Hà Nội,,Full-time,20000000,20000000,0,[],[],[],2,2,Middle,15/08/2025,15/08/2025,CareViet,['IT/Software']
471,it vận hành hệ thống,Other,CÔNG TY TNHH GIẢI PHÁP VẬN HÀNH DOANH NGHIỆP OPERDO,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-fdi-finance.35A9C6E2.html,Hà Nội,,Full-time,13000000,17000000,0,[],[],[],2,2,Middle,15/08/2025,15/08/2025,CareViet,['IT/Software']
472,business analyst,BA/PM/PO,CÔNG TY TNHH GIẢI PHÁP VẬN HÀNH DOANH NGHIỆP OPERDO,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-fdi-finance.35A9C6E2.html,Hà Nội,,Full-time,17000000,17000000,0,['Đào tạo'],[],[],2,2,Middle,15/08/2025,15/08/2025,CareViet,['Consulting']
473,thiết kế thang máy,Other,Alphanam Group,https://careerviet.vn/vi/nha-tuyen-dung/alphanam-group.35A6A293.html,Hồ Chí Minh,,Full-time,13000000,20000000,0,[],[],[],3,5,Middle,15/08/2025,31/08/2025,CareViet,['Other']
