job_id,title,job_field,company,salary_max,salary_min,salary_negotiable,location_city,deadline,skills,industry,experience_min,experience_max,job_level,source
TCV1143,Backend Developer,developer,CÔNG TY CỔ PHẦN TẬP ĐOÀN VINMOC,30000000,20000000,0,Hà Nội,21/09/2025,"['Java', 'Spring Framework (spring Boot, Spring Mvc, Spring Data)', 'RESTful APIs', 'Database Design', 'Sql (mysql, Postgresql)', 'Cloud Platforms (aws, Azure, Gcp)', 'Docker', 'Nosql Databases (mongodb, Cassandra)', 'Linux']","['Chuyên môn Backend Developer', 'IT - Phần mềm', 'Tiếng Anh Giao tiếp cơ bản', 'Tuổi 23 - 30']",3,3.0,Junior,TopCV
TCV1144,Growth Hacker,sales,Công ty TNHH Máy Bay Giấy,0,0,1,Hồ Chí Minh,06/09/2025,"['SEO/SEM', 'Phân tích dữ liệu', 'Content Marketing', 'Marketing Kỹ Thuật Số', 'Tối Ưu Hóa Chuyển Đổi (cro)']","['Chuyên môn Growth Hacker', 'Nghỉ thứ 7', 'Tuổi 25 - 35']",1,1.0,Junior,TopCV
TCV1145,Fullstack Developer,developer,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,50000000,40000000,0,Hồ Chí Minh,30/09/2025,"['Java', 'Spring Framework (spring Boot, Spring Mvc, Spring Data)', 'Restful Api Design And Development', 'Frontend Frameworks (e.g., React, Angular, Vue.js)', 'Databases (sql Or Nosql)']",['Chuyên môn Fullstack Developer'],5,5.0,Mid,TopCV
TCV1146,IT Helpdesk/IT support,support,CÔNG TY TNHH DƯỢC MỸ PHẨM QUỐC TẾ DUY KHƯƠNG,0,0,1,Hồ Chí Minh,22/09/2025,"['Tư duy logic', 'Giải quyết vấn đề', 'Khả Năng Làm Việc Độc Lập', 'Khả Năng Làm Việc Nhóm', 'Kiến Thức Về Phần Cứng Và Phần Mềm']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Game']",1,1.0,Junior,TopCV
TCV1147,IT Helpdesk/IT support,support,CÔNG TY CỔ PHẦN THƯƠNG MẠI CÔNG NGHỆ THÔNG TIN DI ĐỘNG,18000000,15000000,0,Hà Nội,07/09/2025,"['Quản lý nhóm ', 'Quản Lý Dự Án', 'Hỗ Trợ Kỹ Thuật', 'Giải quyết vấn đề', 'Khả Năng Giao Tiếp']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Thương mại điện tử', 'Từ 18 tuổi trở lên']",2,2.0,Junior,TopCV
TCV1148,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH QUÀ TẶNG QUẢNG CÁO IGIFT MARKET,10000000,8500000,0,Hồ Chí Minh,21/09/2025,"['khả năng làm việc độc lập và theo nhóm', 'Hiểu Biết Về Bố Cục, Màu Sắc, Typography', 'Khả Năng Sáng Tạo Và Tư Duy Thẩm Mỹ Cao', 'Sử Dụng Thành Thạo Các Phần Mềm Thiết Kế 2d (adobe Photoshop, Adobe Illustrator, Coreldraw)', 'Kỹ Năng Vẽ Tay Và Dựng Hình Tốt', 'Kỹ Năng Chỉnh Sửa Ảnh Và Video', 'Kinh Nghiệm Thiết Kế Trong Lĩnh Vực Liên Quan (game, Quảng Cáo, In Ấn,...)', 'Hiểu Biết Về Các Xu Hướng Thiết Kế Mới']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Tuổi 22 - 35']",1,1.0,Junior,TopCV
TCV1149,Mobile Developer,developer,CÔNG TY TNHH THINKWARE VIỆT NAM,0,0,1,Hồ Chí Minh,24/09/2025,"['FFmpeg', 'C/C++', 'Phát Triển Ứng Dụng Di Động', 'harmonyOS']","['Chuyên môn Mobile Developer', 'Nghỉ thứ 7']",4,4.0,Mid,TopCV
TCV1150,Bảo mật ứng dụng và phát triển,security,Công ty Cổ phần Tập đoàn G,0,0,1,Hà Nội,30/09/2025,"['Phân Tích Mã Độc Trên Thiết Bị Di Động (android, Ios)', 'Kỹ Năng Reverse Engineering (ida Pro, Ghidra)', 'Kiến Thức Về Bảo Mật Hệ Điều Hành Di Động (android, Ios)', 'Kỹ Năng Lập Trình (c, C++, Java, Python)', 'Hiểu Biết Về Các Lỗ Hổng Bảo Mật Trên Thiết Bị Di Động', 'Kĩ năng tự học, nghiên cứu độc lập', 'Tiếng Anh đọc hiểu tốt']","['Chuyên môn Bảo mật ứng dụng và phát triển', 'An ninh mạng', 'IT - Phần mềm', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1151,Thiết kế đồ họa (Graphic Design),design,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐÔNG Á,0,0,1,Hà Nội,07/09/2025,"['Kỹ Năng Giảng Dạy Và Truyền Đạt Kiến Thức', 'Xây Dựng Giáo Án Và Bài Giảng', 'Thiết Kế Đồ Họa Số (photoshop, Illustrator, Indesign)', 'Kiến Thức Chuyên Sâu Về Lý Thuyết Thiết Kế Đồ Họa', 'Đánh Giá Và Chấm Điểm Bài Tập Của Sinh Viên']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Giáo dục / Đào tạo']",0,1.0,Intern,TopCV
TCV1152,Chuyên viên IT Security,security,TỔNG CÔNG TY BƯU ĐIỆN VIỆT NAM,40000000,12000000,0,Hà Nội,30/09/2025,"['Kiến Thức Về Các Hệ Thống Mạng', 'Quản Lý Sự Cố Bảo Mật', 'Phản Ứng Sự Cố Bảo Mật (incident Response)', 'Kiểm Tra Thâm Nhập (penetration Testing)', 'Phân Tích Lỗ Hổng Bảo Mật']","['Chuyên môn Chuyên viên IT Security', 'IT - Phần cứng và máy tính', 'An ninh mạng', 'Nghỉ thứ 7']",1,1.0,Mid,TopCV
TCV1153,Công nghệ thông tin khác,other,Công ty Cổ phần viễn thông FPT,40000000,30000000,0,Hà Nội,05/09/2025,"['Computer Vision', 'Machine Learning', 'Deep learning', 'Python', 'Image Processing']","['Chuyên môn Công nghệ thông tin khác', 'IT - Phần mềm', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1154,Software Engineer,developer,Công ty cổ phần phần mềm REVOTECH,30000000,30000000,0,Hà Nội,20/09/2025,"['Java', 'Javascript', 'Spring Framework', 'Vue.js']","['Chuyên môn Software Engineer', 'IT - Phần mềm', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1155,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH CÔNG NGHỆ MỸ THUẬT CHUYỂN ĐỘNG,0,0,1,Quảng Ninh,04/09/2025,"['Kỹ năng giao tiếp', 'Thiết kế đồ họa', 'Sáng tạo', 'Sử Dụng Thành Thạo Các Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign)', 'Tư Duy Thẩm Mỹ']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Xây dựng', 'Marketing / Quảng cáo']",1,1.0,Junior,TopCV
TCV1156,Thiết kế đồ họa (Graphic Design),design,90s Agency,18000000,15000000,0,"Hồ Chí Minh, Hà Nội",30/09/2025,"['Làm việc nhóm', 'Kiểm thử phần mềm', 'Kiểm Soát Phiên Bản (git)', 'Lập Trình Hướng Đối Tượng (oop)', 'Phân Tích Và Thiết Kế Hệ Thống']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Tuổi 20 - 30']",3,3.0,Junior,TopCV
TCV1157,Automation Tester,tester,Công ty Cổ phần Dịch vụ Tức Thời (Ahamove),0,0,1,Hồ Chí Minh,20/09/2025,"['Kiến Thức Về Kiểm Thử Phần Mềm', 'Kinh Nghiệm Viết Test Case, Test Plan', 'Kinh Nghiệm Sử Dụng Các Công Cụ Automation Testing (selenium, Appium, Cypress,...)', 'Kinh Nghiệm Lập Trình (java, Python, C#,...)', 'Kinh Nghiệm Làm Việc Với Ci Cd']","['Chuyên môn Automation Tester', 'IT - Phần mềm', 'Kho vận', 'Logistic / Vận tải', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1158,System Architect,devops,CÔNG TY CỔ PHẦN CÔNG NGHỆ THÔNG MINH OXII,40000000,40000000,0,Hà Nội,31/10/2025,"['Lãnh Đạo Nhóm', 'Quản Lý Dự Án', 'Phát Triển Phần Mềm Hệ Thống', 'Kiến Trúc Phần Mềm', 'phân tích yêu cầu']","['Chuyên môn System Architect', 'Nghỉ thứ 7']",5,,Mid,TopCV
TCV1159,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH BỆNH VIỆN THẨM MỸ  RATIO,15000000,12000000,0,Hồ Chí Minh,25/09/2025,"['Phân tích dữ liệu', 'Quản Lý Mạng Xã Hội', 'Thiết Kế Đồ Họa Cơ Bản', 'Seo Cơ Bản', 'Kỹ Năng Chụp Ảnh Sản Phẩm', 'Kinh Nghiệm Làm Việc Với Các Nền Tảng Mạng Xã Hội Khác Nhau (tiktok, Instagram, Youtube, Pinterest,...)', 'Kinh Nghiệm Sử Dụng Các Phần Mềm Chỉnh Sửa Video Ảnh']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Chăm sóc sức khỏe / Làm đẹp', 'Y tế / Dược phẩm', 'Tuổi 28 - 35']",2,2.0,Junior,TopCV
TCV1160,Kỹ sư lập trình PLC/SCADA,developer,Công ty Cổ Phần Kỹ thuật DEC,0,0,1,Cần Thơ,11/09/2025,"['Làm việc nhóm', 'Quản lý thời gian', 'Kiểm thử phần mềm', 'Khắc phục sự cố', 'Viết Code', 'Testing', 'Lập Trình Ứng Dụng', 'Lập Trình Java Hoặc .net']","['Chuyên môn Kỹ sư lập trình PLC/SCADA', 'IT - Phần mềm']",0,1.0,Intern,TopCV
TCV1161,Backend Developer,developer,CÔNG TY TNHH CÔNG NGHỆ GIẢI PHÁP CITYNOW,30000000,20000000,0,Hồ Chí Minh,06/09/2025,"['HTML5', 'Java', 'SQL', 'AWS', 'CSS3', 'Golang', 'Jira', 'RESTful APIs', 'Cloud Platforms (aws, Azure, Gcp)', 'Microservices Architecture', 'Containerization (docker, Kubernetes)', 'Security Best Practices']","['Chuyên môn Backend Developer', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1162,System Administrator,infra,INNOTECH VIETNAM CORPORATION,0,0,1,Hồ Chí Minh,05/09/2025,"['Hỗ Trợ Kỹ Thuật', 'Khắc Phục Sự Cố Phần Cứng', 'Khắc Phục Sự Cố Phần Mềm', 'Quản Lý Thiết Bị It', 'Quản Lý Mua Sắm', 'Đàm phán', 'Phân tích dữ liệu', 'Lập Kế Hoạch', 'Quản Lý Tài Sản', 'Quản Lý Nhà Cung Cấp', 'Tự Động Hóa Quy Trình', 'Tiếng Anh Chuyên Ngành It', 'Kiến Thức Về Bảo Mật']","['Chuyên môn System Administrator', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tiếng Anh Giao tiếp thành thạo', 'Tiếng Anh Giao tiếp cơ bản']",5,,Mid,TopCV
TCV1163,AI Engineer,developer,Tổng Công ty Công nghiệp Công nghệ cao Viettel,65000000,18200000,0,Hà Nội,30/09/2025,"['Thuật Toán', 'Lập Trình Python', 'Xử Lý Dữ Liệu Lớn (big Data)', 'Học Máy (machine Learning)', 'Học Sâu (deep Learning)']","['Chuyên môn AI Engineer', 'IT - Phần mềm', 'Viễn thông']",2,2.0,Junior,TopCV
TCV1164,DevOps Engineer,developer,CÔNG TY CP CÔNG NGHỆ GIÁO DỤC TRƯỜNG HỌC TRỰC TUYẾN - ONSCHOOL,25000000,20000000,0,Hà Nội,21/09/2025,"['Linux System Administration', 'Cloud Computing (aws, Azure, Gcp)', 'Containerization (docker, Kubernetes)', 'Ci Cd (jenkins, Gitlab Ci, Circleci)', 'Configuration Management (ansible, Chef, Puppet)']","['Chuyên môn DevOps Engineer', 'Nghỉ thứ 7', 'Tuổi 24 - 35']",2,2.0,Junior,TopCV
TCV1165,Kinh doanh phần mềm,sales,CÔNG TY TNHH NGHIÊN CỨU VÀ PHÁT TRIỂN CÔNG NGHỆ CHT-LAB,15000000,10000000,0,Hà Nội,10/09/2025,"['Sales', 'Networking', 'Communication', 'Negotiation', 'Market Research']","['Chuyên môn Kinh doanh phần mềm', 'B2B', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
TCV1166,Kỹ thuật IT,other,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM VIETTECH,17000000,10000000,0,Hải Phòng,18/09/2025,"['Kiến Thức Về Phần Cứng Máy Tính', 'Kiến Thức Về Mạng Máy Tính', 'Khả Năng Sửa Chữa Phần Cứng', 'Khả Năng Chẩn Đoán Lỗi Phần Cứng', 'Khả Năng Lắp Ráp Máy Tính']","['Chuyên môn Kỹ thuật IT', 'IT - Phần cứng và máy tính']",2,2.0,Junior,TopCV
TCV1167,IT Project Manager,infra,Công ty cổ phần Synodus,45000000,35000000,0,Hà Nội,03/09/2025,"['Quản Lý Dự Án', 'Quản Lý Ngân Sách', 'Quản Lý Rủi Ro', 'Lập Kế Hoạch Dự Án', 'Theo Dõi Tiến Độ Dự Án']","['Chuyên môn IT Project Manager', 'IT - Phần mềm', 'Nghỉ thứ 7']",5,5.0,Manager,TopCV
TCV1168,Product Owner/Product Manager,infra,Công ty Cổ phần Dịch vụ Tức Thời (Ahamove),0,0,1,Hồ Chí Minh,12/09/2025,"['Agile Methodologies', 'Product Roadmap Development', 'Stakeholder Management', 'Prioritization', 'Requirements Gathering']","['Chuyên môn Product Owner/Product Manager', 'IT - Phần mềm', 'Logistic / Vận tải', 'Nghỉ thứ 7']",3,3.0,Manager,TopCV
TCV1169,Công nghệ thông tin khác,other,công ty TNHH CSGVINA,10000000,10000000,0,Hà Nội,06/09/2025,"['Làm việc nhóm', 'Phân tích dữ liệu', 'Nghiên Cứu Thị Trường', 'Quản Lý Mạng Xã Hội', 'Viết Nội Dung Marketing']",['Chuyên môn Công nghệ thông tin khác'],0,0.0,Intern,TopCV
TCV1170,Sales IT Phần mềm khác,sales,Công ty TNHH phát triển AROMA,20000000,10000000,0,Hà Nội,20/09/2025,"['Kỹ năng Thuyết phục', 'Kỹ năng làm việc nhóm', 'kỹ năng giao tiếp tốt', 'Kỹ Năng Xử Lý Phản Hồi Khách Hàng', 'Hiểu Biết Về Phần Mềm']","['Chuyên môn Sales IT Phần mềm khác', 'Telesales', 'B2B', 'B2C', 'Có hỗ trợ Data', 'Nghỉ thứ 7', 'Diễn đạt trôi chảy', 'Phát âm chuẩn']",0,1.0,Intern,TopCV
TCV1171,Kinh doanh phần mềm,sales,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ PHÚ KHANG,15000000,8500000,0,Bình Thuận,30/09/2025,"['Kỹ năng giao tiếp', 'Kỹ năng đàm phán', 'Kỹ năng xây dựng mối quan hệ', 'kỹ năng thuyết trình', 'Kỹ Năng Lập Kế Hoạch Và Tổ Chức', 'Kỹ Năng Đàm Phán Giá Cả', 'Kỹ Năng Viết Content']","['Chuyên môn Kinh doanh phần mềm', 'Online Sales', 'B2B', 'B2G', 'Marketing / Quảng cáo', 'IT - Phần mềm', 'Tuổi 22 - 30']",1,1.0,Junior,TopCV
TCV1172,Fullstack Developer,developer,CÔNG TY TNHH PENTASECURITY VINA,30000000,18000000,0,Hà Nội,13/09/2025,"['Java', 'Javascript', 'Python', 'TypeScript', 'React', 'Vue.js', 'Hiểu Biết Về Cơ Sở Dữ Liệu', 'Kiến Thức Về Mạng (tcp Ip, Http)']","['Chuyên môn Fullstack Developer', 'IT - Phần mềm']",2,2.0,Junior,TopCV
TCV1173,Kinh doanh phần mềm,sales,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NEWWAY,30000000,7000000,0,Hà Nội,02/09/2025,,"['Chuyên môn Kinh doanh phần mềm', 'Online Sales', 'B2C', 'IT - Phần mềm', 'Nhà hàng / Khách sạn', 'Du lịch', 'Có hỗ trợ Data', 'Nghỉ thứ 7']",0,0.0,Intern,TopCV
TCV1174,Kinh doanh phần mềm,sales,Công ty Cổ phần Công nghệ Kiot Việt,20000000,10000000,0,Hà Nội,30/09/2025,"['Kỹ năng Thuyết phục', 'Kỹ năng giải quyết vấn đề', 'Giao tiếp tốt', 'Kỹ Năng Lắng Nghe Tích Cực', 'Kiến Thức Sản Phẩm Dịch Vụ']","['Chuyên môn Kinh doanh phần mềm', 'Telesales', 'Online Sales', 'B2B', 'B2C', 'B2G', 'IT - Phần mềm', 'Thương mại điện tử', 'Có hỗ trợ Data', 'Diễn đạt trôi chảy', 'Phát âm chuẩn']",0,1.0,Intern,TopCV
TCV1175,Software Engineer,developer,"TECHVIFY SOFTWARE., JSC",0,0,1,Hà Nội,29/09/2025,,"['Chuyên môn Software Engineer', 'Nghỉ thứ 7']",5,5.0,Mid,TopCV
TCV1176,Sales IT Phần mềm khác,sales,Công ty Cổ phần 9Pay,0,0,1,Hà Nội,31/08/2025,"['Xây dựng mối quan hệ', 'Đàm phán', 'Quản Lý Dự Án', 'Phân Tích Thị Trường', 'Giao tiếp hiệu quả']","['Chuyên môn Sales IT Phần mềm khác', 'B2B', 'B2C', 'IT - Phần mềm', 'Thương mại điện tử', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1177,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN SETA VIỆT NAM,12000000,10000000,0,Hà Nội,05/09/2025,"['Sáng tạo', 'Hiểu Biết Về Bố Cục, Màu Sắc, Typography', 'Tư Duy Thẩm Mỹ', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign, Autocad, Sketch,...)', 'Kỹ Năng Vẽ Tay (tùy Chuyên Môn)']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Y tế / Dược phẩm', 'Chăm sóc sức khỏe / Làm đẹp', 'Tuổi 22 - 30']",1,1.0,Junior,TopCV
TCV1178,Kỹ sư lập trình máy,other,CÔNG TY TNHH TJ AEROSPACE VN,25000000,14000000,0,Hồ Chí Minh,19/09/2025,"['Lập Trình Cnc', 'Lập Trình Cnc 2d', 'Lập Trình Cnc 3d', 'Kỹ Năng Lập Trình Cnc', 'Hiểu Biết Về Lập Trình Cnc (g Code, M Code)', 'Lập Trình Cnc (máy Phay Và Tiện)', 'Lập Trình Cnc (fanuc, Siemens, Mitsubishi, Hoặc Các Hệ Thống Khác)', 'Vận Hành Máy Cnc', 'Kinh Nghiệm Lập Trình Và Vận Hành Máy Cnc (tiện, Phay,...)', 'Kinh Nghiệm Lập Trình Và Vận Hành Máy Cnc', 'Kinh Nghiệm Vận Hành Máy Cnc', 'Vận Hành Máy Cnc (phay, Tiện)', 'Vận Hành Máy Cnc (tiện Hoặc Phay)']","['Chuyên môn Kỹ sư lập trình máy', 'Sản xuất ', 'Cơ khí / Tự động hóa', 'Công nghệ kỹ thuật', 'Tuổi 25 - 40']",2,2.0,Junior,TopCV
TCV1179,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH BANTAM POINT,18000000,13000000,0,Đà Nẵng,30/09/2025,,"['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Mỹ thuật / Nghệ thuật / Điện ảnh', 'Thiết kế / Kiến trúc', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1180,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH XNK AMI VIỆT NAM,15000000,10000000,0,Hà Nội,06/09/2025,"['Sáng tạo', 'Tư Duy Thẩm Mỹ', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign, Autocad, Sketch,...)', 'Kỹ Năng Vẽ Tay (tùy Chuyên Môn)', 'Thiết kế đồ họa']",['Chuyên môn Thiết kế đồ họa (Graphic Design)'],1,1.0,Junior,TopCV
TCV1181,Data Engineer,developer,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),0,0,1,Hà Nội,05/09/2025,"['SQL', 'Python Hoặc Java', 'Cloud Computing (aws, Azure, Gcp)', 'Big Data (hadoop, Spark, Hive)', 'Etl Processes', 'Data Modeling']","['Chuyên môn Data Engineer', 'IT - Phần cứng và máy tính', 'IT - Phần mềm']",5,,Mid,TopCV
TCV1182,Business Analyst (Phân tích nghiệp vụ),data,CÔNG TY TNHH DOCUMENT EASY,12000000,7000000,0,Hồ Chí Minh,31/10/2025,"['Làm việc nhóm', 'Giao tiếp', 'Giải quyết vấn đề', 'Phân Tích Nghiệp Vụ (business Analysis)', 'Kiến Thức Về Quy Trình Triển Khai Phần Mềm']","['Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'IT - Phần mềm']",0,1.0,Intern,TopCV
TCV1183,AI Engineer,developer,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,104000000,13000000,0,Hà Nội,11/09/2025,"['LLMs', 'Xử Lý Ngôn Ngữ Tự Nhiên (nlp)', 'Học Máy (machine Learning)', 'Học Sâu (deep Learning)', 'Python', 'Tensorflow']","['Chuyên môn AI Engineer', 'IT - Phần mềm']",1,1.0,Junior,TopCV
TCV1184,System Administrator,infra,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ THƯƠNG MẠI QUỐC TẾ ICOM,35000000,18000000,0,Hà Nội,30/09/2025,"['Kiến Thức Về Mạng Máy Tính (tcp Ip, Routing, Switching)', 'Quản Trị Hệ Thống Linux Windows', 'Quản Lý Cơ Sở Dữ Liệu (sql, Nosql)', 'Giải Quyết Sự Cố (troubleshooting)', 'An Ninh Mạng (security)']","['Chuyên môn System Administrator', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Viễn thông', 'Nghỉ thứ 7', 'Tuổi 23 - 35']",2,2.0,Junior,TopCV
TCV1185,Software Tester (Automation & Manual),developer,Công ty CPDV Trực tuyến Cộng Đồng Việt (VietUnion),30000000,9000000,0,Hồ Chí Minh,22/09/2025,,['Chuyên môn Software Tester (Automation & Manual)'],0,0.0,Intern,TopCV
TCV1186,Mobile Developer,developer,Công ty Cổ Phần Rikkeisoft,0,0,1,Hà Nội,11/09/2025,"['Problem-solving', 'Agile Methodologies', 'Android Development', 'Software Architecture', 'Kotlin/Java']",['Chuyên môn Mobile Developer'],4,4.0,Mid,TopCV
TCV1187,Công nghệ thông tin khác,other,FPT Software,0,0,1,Hồ Chí Minh,13/09/2025,"['Python', 'SQL', 'Data Analysis', 'ETL', 'Data visualization']","['Chuyên môn Công nghệ thông tin khác', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1188,Software Engineer,developer,Công ty CP Phần mềm MOR,45000000,45000000,0,Hồ Chí Minh,10/09/2025,"['Apex', 'Salesforce (sales Cloud, Service Cloud, ...)', 'Salesforce Lightning', 'SalesforceCloud (AWS)', 'Salesforce Platform App Builder', 'Salesforce Communities', 'Salesforce Security']","['Chuyên môn Software Engineer', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tiếng Anh TOEIC 750', 'Tiếng Anh TOEIC 800', 'Tiếng Anh IELTS 6.5', 'Tiếng Anh IELTS 7.0', 'Tiếng Anh IELTS 7.5', 'Tiếng Anh IELTS 8.0']",4,4.0,Mid,TopCV
TCV1189,Fullstack Developer,developer,CÔNG TY TRÁCH NHIỆM HỮU HẠN GIẢI PHÁP CÔNG NGHỆ CỘNG,0,0,1,Hà Nội,03/09/2025,"['.NET', 'Làm việc nhóm', 'Thiết Kế Hệ Thống', 'Phát Triển Phần Mềm', 'Fullstack Developer', 'Giải quyết vấn đề', 'Kiến Trúc Phần Mềm']","['Chuyên môn Fullstack Developer', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Tài chính', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1190,UI/UX Design,design,Công ty Cổ phần Đầu tư Mobino,0,0,1,Hà Nội,17/09/2025,"['Thiết Kế Giao Diện Người Dùng (ui)', 'Thiết Kế Trải Nghiệm Người Dùng (ux)', 'Nghiên Cứu Người Dùng (user Research)', 'Sử Dụng Phần Mềm Thiết Kế (figma, Sketch, Adobe Xd)', 'Nguyên Tắc Thiết Kế (typography, Màu Sắc, Bố Cục)', 'Thiết Kế Đáp Ứng (responsive Design)', 'Thiết Kế Tương Tác (interaction Design)', 'Thiết Kế Illustration', 'Kinh Nghiệm Với Các Hệ Điều Hành Và Thiết Bị Khác Nhau']","['Chuyên môn UI/UX Design', 'IT - Phần mềm', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1191,Công nghệ thông tin khác,other,BSS Group,14000000,10000000,0,Hà Nội,30/09/2025,"['HTML', 'CSS', 'Javascript', ""Liquid (shopify's Templating Language)"", 'Shopify Theme Development']","['Chuyên môn Công nghệ thông tin khác', 'IT - Phần mềm', 'Thương mại điện tử', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
